source,target,relation
YRDD_EM_RAO_VSBD,TVSB,requires
YRDD_EM_RAO_WRK,/SAPTRX/AOTYPES,requires
YRDSDBT_VERZINS,T000,requires
YRDSDBT_VERZINS,TVKO,requires
YRDSDBT_VERZINS,TCURC,requires
ZCONCEPTO,ZLITERAL,requires
Z0V1PACKA,T000,requires
YAP_NETEXPS_MAIL,T001,requires
YEC_SH_POINT_DET,TVKO,requires
YEC_SH_POINT_DET,TVLK,requires
YEC_SH_POINT_DET,T134,requires
Y4Q1PRO219,T000,requires
Y4Q1PRO219,T003O,requires
/CRC/X_WAERS,T000,requires
/CRC/X_WAERS,TCURC,requires
/CRC/PRODCT,T000,requires
/CRC/X_KAPITEL,T000,requires
/CRC/X_LAND,T000,requires
/CRC/X_LAND,T005,requires
/CRC/X_SPRACHE,T000,requires
/BASF/TM70_CODE,T000,requires
YRDMM02_T914668,T000,requires
ZDE_FI_DUMMYKOST,T000,requires
ZDE_FI_DUMMYKOST,T001,requires
ZDE_FI_DUMMYKOST,TGSB,requires
YRDTM02_UKL_BDC,T000,requires
YRDTM02_UKL_FB,T000,requires
YGF_RECL,T000,requires
YRDTM01_GUI_LOES,T000,requires
YRDTM01_GUI_LOES,T001,requires
ZDE_BACO_SLAD,T000,requires
ZDE_BACO_SLAD,T001,requires
ZDE_DEN1_LW0084U,T000,requires
YRDIBHD_TYPES,T000,requires
YGRPLIST,T001,requires
/BASF/IOA1MTART,T000,requires
/BASF/IOA1MTART,T134,requires
ZWIN_AVOR_KST_LA,T000,requires
ZWIN_AVOR_KST_LA,TKA01,requires
/BASF/MM01_OVLIM,TCURC,requires
ZI14_SG_DPP_ABKO,T000,requires
/DBC/MONCNTRY,T000,requires
/DBC/MONCNTRY,T005,requires
/BASF/FTDO_UOM,T001,requires
ZWPS_SUBST_ROLES,T000,requires
ZWPS_SUBST_ROLES,TPAR,requires
ZI11_KK_WERT_BUC,T001,requires
Z6S0AL_APLAN,T000,requires
Z6S0AL_APLAN,T001,requires
Z6S0AL_REPEAT_DA,T000,requires
Z6S0AL_REPEAT_DA,T001,requires
ZNLRKBUCH,T000,requires
ZNLRKBUCH,T001,requires
ZNLRKBUCH,T003,requires
ZNLRKBUCH,TCURC,requires
YEU_TM_INCO1,T000,requires
YEU_TM_INCO1,TINC,requires
YRDIBHD_REFBUKRS,T000,requires
YRDIBHD_REFBUKRS,T001,requires
Z6S0FI_PRST_UMBU,T000,requires
Z6S0FI_PRST_UMBU,T001,requires
ZJ0240BUKR,T000,requires
ZJ0240BUKR,T001,requires
Z0S2VKOTRA,T000,requires
Z0S2VKOTRA,TVKO,requires
Z0S4TA99PRAEFIX,T000,requires
ZJ02_XBNF,T000,requires
ZJ02RKBUCH,T000,requires
ZJ02RKBUCH,T001,requires
ZJ02RKBUCH,T003,requires
ZJ02RKBUCH,TCURC,requires
Z0S21097,T000,requires
Z0S21097,TVKO,requires
Z0S2FAKT,TVKO,requires
ZJ06CURCCV,T000,requires
ZJ06CURCCV,T001,requires
ZJ06CURCCV,TCURC,requires
YRDIBHD_BEWTYPT,T000,requires
ZI00_MOD_EKORG,T024E,requires
ZI00_MOD_LFART,TVLK,requires
ZI00_MOD_VKORG,TVKO,requires
ZI11_BD05,T000,requires
ZI11_BD05,TBDLS,requires
/XPPM/CAR_C_KP_T,/XPPM/CAR_C_KP,requires
/XPPM/CAR_C_REOB,/XPPM/CAR_C_RE,requires
/XPPM/CAR_C_RE_T,/XPPM/CAR_C_RE,requires
/BASF/CT_CONDT,/BASF/CT_USAGE,requires
/BASF/CT_CONDT,T681A,requires
YBF_OP_KE_SP,T000,requires
Z0S20003,T000,requires
Z0S20003,T001,requires
YSA_SYM_WF_STEPS,YSA_SYM_STATUS,requires
YSA_SYM_WF_STEPS,YSA_T_STEP_TYPE,requires
YECM_LES_CHECK_P,TVLK,requires
YECM_LES_CON_GR,T156,requires
Z0S21052,T000,requires
Z0S21052,T161,requires
Z0S21052,T163,requires
Z0S21055,T000,requires
Z0S21055,TVKO,requires
Z0S21055,TVLK,requires
ZWPS_PR_PREFIXT,ZWPS_PR_PREFIX,requires
YECNMI_T_GPS,T000,requires
YECNMI_T_REGION,T000,requires
YECNMI_T_REGION,YECNMI_T_CURR,requires
YECNMI_T_REGULT,T000,requires
YECNMI_T_REGULT,YECNMI_T_REGUL,requires
ZAV0BACS,T000,requires
ZAV0BACS,T001,requires
ZI20_T_HGR,T000,requires
ZI20_T_HGR,T001,requires
ZI20_T_HGR,ZI20_T_BE,requires
ZU07_EBIT_AUFBZ,T000,requires
ZU07_EBIT_AUFBZ,T001,requires
ZU07_EBIT_AUFBZ,T004,requires
ZU12F_EDISUPPL,T001,requires
/BASF/EHS5_EXCLT,/BASF/EHS5_EXCL,requires
/BASF/EHS5_EXMAP,/BASF/EHS5_EXCL,requires
/BASF/CT_CONDTF,/BASF/CT_USAGE,requires
/BASF/CT_CONDTF,T681A,requires
/BASF/CT_CONDTF,/BASF/CT_CONDT,requires
/BASF/CT_CONDTF,/BASF/CT_FC,requires
/BASF/GF43_CDACT,T001,requires
/BASF/GF43_CDACT,/COCKPIT/CPTYP,requires
ZWGE_PARM_SFLART,T000,requires
ZWGE_PARM_SFLART,TIV08,requires
/BASF/IOA1LEVT,/BASF/IOA1LEV,requires
YECM_LES_PSTYV,TVLK,requires
YECM_LES_PSTYV,TPTM,requires
ZDK3AB,T000,requires
ZDE_BACO_KTOKK,T001,requires
ZDE_BACO_KTOKK,/COCKPIT/CPTYP,requires
ZDE_BACO_KTOKK,T077K,requires
ZDK3BS,T000,requires
ZDK3GR,T000,requires
ZDK3KN,T000,requires
ZDK3KN,TTGR,requires
ZDK3REGS,T000,requires
ZDK3UK,T000,requires
ZDK3VK,T000,requires
ZK011005,T000,requires
ZK011005,T001,requires
ZK011005,T681V,requires
YRDTM02_UKL_CTL,T000,requires
YRDTM02_UKL_KONT,T000,requires
YRDTM02_UKL_KONT,T001,requires
YRDTM02_UKL_KONT,T003,requires
ZDE_FI_FKBER,T000,requires
ZDE_FI_FKBER,TFKB,requires
ZDE_FI_FKBER,T001,requires
YRDSDV3_STEUERKZ,T000,requires
YRDSDV3_STEUERKZ,T001,requires
YRSCXCR_SYS_AFFE,TBDLS,requires
Z6S0FI_AAFOERD,T000,requires
Z6S0FI_AAFOERD,T001,requires
Z6V0A1_ACKAD,T000,requires
Z6V0A1_ACKAD,T001,requires
ZDKPBSTAT,T000,requires
ZWPS_BELEGART,T000,requires
ZWPS_BELEGART,T001,requires
ZWPS_BELEGART,T161,requires
ZDKPQ,T000,requires
ZWPS_KD_STANDORT,T005,requires
YRDAE01_BWART,T001,requires
Z0S2TVHARB,T000,requires
/BASF/TM01_CTC,T000,requires
/BASF/TM02_TND,T000,requires
/BASF/TM02_TND,TVTK,requires
Z0S4T202,T000,requires
Z0S4T220,T000,requires
Z0S4T231,T000,requires
YDGR_OUTPUT_MAP2,T000,requires
YDGR_OUTPUT_MAP2,T681A,requires
YDGR_OUTPUT_MAP2,YDGR_OUTPUT_ID,requires
ZGR_UPLOAD_OI,T003,requires
ZGR_UPLOAD_OI,TBSL,requires
ZGR_UPLOAD_OI,T074U,requires
ZBR_ARGOS_LOCAL,T001,requires
ZBR_ARGOS_LOCAL,ZBR_ARGOS_TIPO,requires
YRDMM02_EF0250_5,T000,requires
YRDTM01_LAD_VB,T000,requires
YRDTM01_LAD_VB,T001,requires
YRDTM01_LAD_VB,TVSB,requires
ZJ02OPBUKR,T000,requires
ZJ02OPBUKR,T001,requires
/GRSAP/REBFKARTS,T000,requires
/GRSAP/REBFKARTS,TVAK,requires
/GRSAP/REBFKARTS,TVFK,requires
YBF_PBZEIT,T000,requires
YBF_PBZEIT,/1SAP1/FC_TFG201,requires
YBF_PBZEIT,/1SAP1/FC_TFG200,requires
YRDSDV1_SGB_KSL,T000,requires
YRDSDV1_SGB_KSL,YRDSDV1_SGB_ST,requires
Z0S4T222,Z0S4T205,requires
Z0S4T222,Z0S4T201,requires
ZJ02PRBKUS,ZJ02PROVUS,requires
/HOAG/B_MDPFBADD,/HOAG/B_MDPF,requires
/HOAG/B_MDPRC,T000,requires
/HOAG/B_MDPRC,/HOAG/B_MDPK,requires
/HOAG/B_MDPRC,/HOAG/B_MDPS,requires
/HOAG/B_MDPRC,/HOAG/B_MDPF,requires
/HOAG/B_MDPRC,/HOAG/B_MDST,requires
ZUS_EP_APPL,T000,requires
ZUS_EP_APPL,ZWEC_CLS_SYSTEM,requires
ZK01PROG,T000,requires
ZK01PROG,ZK01KATEG,requires
/BASF/IOA7SEGT,/BASF/IOA7SEG,requires
YRDSDV3_PUG,T000,requires
YRDSDV3_PUG,TVKO,requires
YRDSDV1_SGB_PGRP,T000,requires
YRDSDV1_SGB_PGRP,YRDSDV1_SGB_ST,requires
YRDSDV1_SGB_PGRP,YRDSDV1_SGB_KSL,requires
YRDSDV1_SGB_PGRP,ZDKPPN,requires
YRDSDKM_MUB_TEMP,YRDSDKM_MUBHR,requires
ZI07_GRUGES,T000,requires
Z0S21019,T000,requires
Z0S21019,T001,requires
Z0S21019,TVAK,requires
Z0S21024,T000,requires
Z0S21024,TVAK,requires
YWEBO,T005,requires
YWEBO,TVAK,requires
YRDD_EM_RAO_PBER,/SAPTRX/AOTYPES,requires
YRDD_EM_RAO_PBER,ZDKPPN,requires
ZI10T_SELBSTZ,T000,requires
ZNVREGOVER,TVKO,requires
ZU28_PERSNR,T503K,requires
/BASF/TM01_DSTT,T000,requires
/BASF/GF43_CBILL,T024E,requires
/GRSAP/REBMF,T000,requires
Z0S21087B,T000,requires
Z0S21087B,TVKO,requires
Z0S21087B,TVAK,requires
Z0S21087B,TVFK,requires
/GRSAP/REBHEAD,T000,requires
ZDE_BACO_EXWC_AP,/COCKPIT/CWC_ID,requires
YRDSDV2_POSTP_UB,T000,requires
YRDSDV2_POSTP_UB,TVLK,requires
YRDSDAH_EXIMWE,TVFM,requires
Z0S21068L,T000,requires
Z0S21068L,T001,requires
Z0S21068L,TVFK,requires
YRDSDAH_AGU_T,T000,requires
YRDSDAH_AGU_T,T001,requires
YRDSDV2_LO0886_1,T000,requires
YRDSDV2_LO0886_1,TVKO,requires
YRDSDV2_VERPUNIT,T000,requires
Y2A2LW0374,T000,requires
Y2A2LW0374,T003O,requires
YRDSDV3_AFURELEV,T000,requires
YRDSDV3_AFURELEV,T001,requires
YRDSDV3_AFURELEV,TVFK,requires
YHFAPPLC,T012K,requires
YNETTING,T000,requires
YNETTING,T001,requires
YNETTING,TCURC,requires
YRDMM01_MEPOPRUF,T000,requires
YRDMM01_MEPOPRUF,T024E,requires
YRDMM01_MEPOPRUF,T161,requires
YRDMM01_MEPOPRUF,T163,requires
YYADDROLES,T000,requires
YYDATUMROLLE,T000,requires
YEU_SD_UMSKZ,TVKO,requires
YEU_SD_UMSKZ,TVFK,requires
YEU_SD_UMSKZ,TBSL,requires
YEU_SD_UMSKZ,T074U,requires
YRDSDV2_NATRABAT,T000,requires
YRDSDV2_NATRABAT,TVKO,requires
YI020,T000,requires
YI020,T001,requires
YRDMM01_EKORG,T000,requires
YRDMM01_EKORG,T024E,requires
YRDMM01_EKORG,T001,requires
ZJNDSUPPXX,T000,requires
ZJNDSUPPXX,T001,requires
/HOAG/B_MDRSTIM,/HOAG/B_MDRPTSND,requires
ZI07_DOC_TYPE,T000,requires
ZI07_DOC_TYPE,T003,requires
YRDSDV1_PAR_CONY,TVSB,requires
YRDSDV1_PAR_CONY,TINC,requires
YRDMM16_LGVLNL,T000,requires
YRDMM16_LGVLNL,T346,requires
ZJ02COVRGA,TVGA,requires
ZJ02COWERT,T001,requires
ZKR_ETAX_DEVIAH,T000,requires
ZBR_ARGOS_RASTR,T001,requires
ZDK3EDMSG_APPL,T000,requires
YRDAE01_ORG01,TVKO,requires
YRDAE01_ORG01,TVTW,requires
YRDAE01_ORG01,TSPA,requires
YRDSDV1_UNFLAG,T000,requires
YRDSDV1_UNFLAG,TPAR,requires
YRDSDV1_UNFLAG,TSAD12,requires
Z6V0T1_LGVST,T000,requires
ZKZ_AGING_TAB,T001,requires
ZK11TEXT,TVKO,requires
ZK11TEXT,TVTW,requires
ZK11TEXT,TSPA,requires
ZJATSAMKST,T000,requires
ZJATSAMKST,T001,requires
YRWR_EPNK,T000,requires
YRWR_EPNK,T001,requires
YRWR_EPNK,T077S,requires
YRWR_EPNK,T003,requires
VBZ01_T05,TQ15,requires
ZJDEPA03CO,T000,requires
ZJDEPA03CO,T001,requires
YSDCONDITIONCTRL,T000,requires
YSDCONDITIONCTRL,T005,requires
ZBJ05,T000,requires
YRDAATP2_PRO268,T000,requires
YRDAATP2_PRO268,T001,requires
YRDAATP2_PRO268,T003O,requires
YRDSDV1_FKART_C,TVKO,requires
YRDSDV1_FKART_C,TVTW,requires
YRDSDV1_FKART_C,TSPA,requires
YRDSDV1_FKART_C,TVFK,requires
YRDSDV1_FKART_C,TTXG,requires
/PHO/MDM_3012,T000,requires
/PHO/MDM_3013,T000,requires
/PHO/MDM_3013,T134,requires
/PHO/MDM_3014,T000,requires
/PHO/MDM_3014,T134,requires
/PHO/MDM_3015,T000,requires
/PHO/MDM_3015,T134,requires
/PHO/MDM_3016,T000,requires
/PHO/MDM_3016,T134,requires
/PHO/MDM_3017,T000,requires
/PHO/MDM_3018,T000,requires
/PHO/MDM_3020,T000,requires
/PHO/MDM_3020,T134,requires
/PHO/MDM_3021,T000,requires
/PHO/MDM_3021,T134,requires
/PHO/MDM_3021,T003O,requires
/PHO/MDM_3021,TCN41,requires
/PHO/MDM_3022,T000,requires
/PHO/MDM_3022,T134,requires
/PHO/MDM_3023,T000,requires
/PHO/MDM_3023,T134,requires
/PHO/MDM_3023,TDWA,requires
/PHO/MDM_3023,TDWS,requires
/PHO/MDM_3023,TDWP,requires
YLBREG,T001,requires
ZUDGX,ZUDGH,requires
ZUDGX,Z643,requires
ZDE_BACO_WCRUSTA,T000,requires
ZDE_BACO_WCRUSTA,T001,requires
ZDE_BACO_WCRUSTA,ZDE_BACO_WCARLFE,requires
/PHO/MDM_3000_09,T000,requires
/PHO/MDM_3000_09,T134,requires
/PHO/MDM_3000_11,T000,requires
/PHO/MDM_3000_20,T000,requires
/PHO/MDM_3000_20,T134,requires
/PHO/MDM_3000_29,T134,requires
/PHO/MDM_3001,T134,requires
/PHO/MDM_3001,TTGR,requires
/PHO/MDM_3001,TKA01,requires
/PHO/MDM_3001,TSPA,requires
/PHO/MDM_3004,T000,requires
/PHO/MDM_3004,T134,requires
/PHO/MDM_3004,T025,requires
/PHO/MDM_3004,TKKH1,requires
/PHO/MDM_3004,T438A,requires
/PHO/MDM_3004,T461P,requires
/PHO/MDM_3004,T005,requires
/PHO/MDM_3005,T000,requires
/PHO/MDM_3005,TVKO,requires
/PHO/MDM_3005,TVTW,requires
/PHO/MDM_3005,TPTM,requires
/PHO/MDM_3005,TVSG,requires
/PHO/MDM_3005,TVKM,requires
/PHO/MDM_3009,T000,requires
/PHO/MDM_3009,T137,requires
/PHO/MDM_3010,T000,requires
/PHO/MDM_3000998,T134,requires
/PHO/MDM_3000998,TVKO,requires
/PHO/MDM_3000998,TVM3,requires
/PHO/MDM_3000998,TVM4,requires
/PHO/MDM_3000998,TVM5,requires
/PHO/MDM_3000998,TVMS,requires
/PHO/MDM_3000_02,T000,requires
/PHO/MDM_3000_02,TSPA,requires
/PHO/MDM_3000_03,T000,requires
/PHO/MDM_3000_03,T134,requires
/PHO/MDM_3000_03,TTGR,requires
/PHO/MDM_3000_03,TLGR,requires
/PHO/MDM_3000_03,T142,requires
/PHO/MDM_3000_05,T000,requires
/PHO/MDM_3000_05,TVKO,requires
/PHO/MDM_3000_05,T134,requires
/PHO/MDM_3000_05,TPTM,requires
/PHO/MDM_3000_06,T000,requires
/PHO/MDM_3000_06,TVKO,requires
/PHO/MDM_3000_06,T134,requires
/PHO/MDM_3000_06,TPTM,requires
/PHO/MDM_3000_07,T000,requires
/PHO/MDM_3000_07,TVKO,requires
/PHO/MDM_3000_07,TVTW,requires
/PHO/MDM_3000_07,TSPA,requires
/PHO/MDM_3000_07,T134,requires
/PHO/MDM_3000_08,T000,requires
/PHO/MDM_3000_08,TSPA,requires
/PHO/MDM_3000_08,T405,requires
/GRSAP/GROUPMATN,T000,requires
/GRSAP/GROUPMATN,T151,requires
/GRSAP/REBKDGRP,T000,requires
/GRSAP/REBKDGRP,T151,requires
/GRSAP/REBMATNR,T000,requires
/GRSAP/REBPLANTS,T000,requires
/PHO/MDM_3000_10,T000,requires
/PHO/MDM_3000_10,T134,requires
/PHO/MDM_3000_10,T142,requires
/PHO/MDM_3000_12,T000,requires
/PHO/MDM_3000_13,T000,requires
/PHO/MDM_3000_13,T134,requires
/PHO/MDM_3000_14,T000,requires
/PHO/MDM_3000_15,T000,requires
/PHO/MDM_3000_15,T134,requires
/PHO/MDM_3000_16,T000,requires
/PHO/MDM_3000_17,T000,requires
/PHO/MDM_3000_17,TSPA,requires
/PHO/MDM_3000_17,T134,requires
/PHO/MDM_3000_17,TMABC,requires
/PHO/MDM_3000_17,T438A,requires
/PHO/MDM_3000_17,T439A,requires
/PHO/MDM_3000_17,T439G,requires
/PHO/MDM_3000_18,T000,requires
/PHO/MDM_3000_18,TSPA,requires
/PHO/MDM_3000_21,T000,requires
/PHO/MDM_3000_21,TVKO,requires
/PHO/MDM_3000_21,TPTM,requires
/PHO/MDM_3000_21,T134,requires
/PHO/MDM_3000_21,TVPR,requires
/PHO/MDM_3000_22,T000,requires
/PHO/MDM_3000_22,TVKO,requires
/PHO/MDM_3000_22,T134,requires
/PHO/MDM_3000_22,TVBO,requires
/PHO/MDM_3000_24,T134,requires
/PHO/MDM_3000_25,TVKO,requires
/PHO/MDM_3000_25,TVTW,requires
/PHO/MDM_3000_25,T134,requires
/PHO/MDM_3000_25,T005,requires
/PHO/MDM_3000_25,TSKM,requires
/PHO/MDM_3000_26,T000,requires
/PHO/MDM_3000_26,T134,requires
/PHO/MDM_3000_26,T141,requires
/PHO/MDM_3000_28,TMVF,requires
/PHO/MDM_3002,T000,requires
/PHO/MDM_3002,TLGR,requires
/PHO/MDM_3007,T000,requires
/PHO/MDM_3007,T134,requires
/PHO/MDM_3008,T000,requires
/PHO/MDM_3008,T134,requires
/PHO/MDM_3011,T000,requires
/PHO/MDM_3011,T405,requires
/PHO/MDM_3019,T000,requires
/CITIPMW/PMWDTA,T000,requires
/CITIPMW/PMWDTA,T001,requires
/CITIPMW/PMWDTA,T005,requires
/CITIPMW/PMWDTA,T042F,requires
ZI03_RISK_WHRG,T000,requires
ZI03_RISK_WHRG,ATSYC,requires
ZI03_RISK_WHRG,TCURC,requires
/CITIPMW/WITHT,T059P,requires
YRDTM02_3PELMICA,T000,requires
YRDTM02_3PELMICA,TVTK,requires
YEU_INVOICE_PDF,T000,requires
YEU_INVOICE_PDF,T001,requires
/BASF/ONE_BP_CHE,TKA01,requires
YRDAE01_HU_SEND,T000,requires
/PHO/MDM_3000_27,T005,requires
ZWGE_BL_PARAM,T000,requires
/BASF/GF16_KEND,/BASF/GF16_ROUT,requires
ZTW_SDDORM,TVKO,requires
ZTW_SDDORM,TPAR,requires
ZUTFR03,TINC,requires
ZWEI_TEXT_INTERN,T000,requires
ZWEI_TEXT_INTERN,T161,requires
ZWEI_TEXT_INTERN,TTXOB,requires
/BASF/IT04_H_LV,T000,requires
/BASF/ZTEC_PWS_E,T000,requires
/BASF/ZTEC_PWS_R,T000,requires
Z6S0M1_BSW040,T000,requires
Z4S0902,T000,requires
YTMS_TPLST,T000,requires
YTMS_TPLST,TVSB,requires
YTMS_TPLST,TVLK,requires
YTMS_TPLST,TVTK,requires
ZDK3_WERK_OBSOL,T000,requires
ZUS_PLANNING_RTN,T000,requires
ZUS_EPHUBWOOUOM,T000,requires
Z0S2USZEKP,T000,requires
ZSDT_OUTPUT_NAME,TCGL1,requires
ZDKPGK,T001,requires
ZJCZQS,T000,requires
ZJCZQS,T001,requires
ZJCZQX,T000,requires
ZJCZQX,T001,requires
ZIR1_T_COLVL_UID,TKA01,requires
ZWDL_HEADERTEXT,T000,requires
ZBR_TXTNF,T000,requires
ZBR_TXTNF,TVKO,requires
ZDK3CONV,T000,requires
ZDK3CONV,T001,requires
Z99DIST2,T000,requires
ZJ02WVKOOP,T000,requires
ZJ02WVKOOP,T001,requires
/PHO/MDC_UPLCTL,T000,requires
/PHO/MDM_3000_04,T000,requires
/PHO/MDM_3000_04,TVKO,requires
/PHO/MDM_3000_04,TVTW,requires
/PHO/MDM_3000_04,T134,requires
/PHO/MDM_3000_04,TVSM,requires
/PHO/MDM_3000_04,T178,requires
/PHO/MDM_3000_04,TVKM,requires
/PHO/MDM_3000_04,TVM1,requires
/PHO/MDM_3000_04,TVM2,requires
ZWIN_PKV_SH_FLD,T000,requires
/PHO/MDM_3000_19,T000,requires
/PHO/MDM_3000_19,T134,requires
/PHO/MDM_3000_19,TSPA,requires
/PHO/MDM_3000_19,TKV01,requires
/PHO/MDM_3000_19,T025,requires
/PHO/MDM_3000_19,TCK14,requires
ZJ06BSCHCV,TBSL,requires
ZCSRCCPK,ZCSRCCPR,requires
/HOAG/EB_EINST,/HOAG/EB_EINS,requires
ZI00_MOD_INCO1,TINC,requires
ZIR1_T_COLVL,TKA01,requires
ZIR1_T_COLVL,T134,requires
/BASF/GF16_TRATD,/BASF/GF16_TRAC,requires
/BASF/GF16_TRATD,/BASF/GF16_TRAFN,requires
/BASF/GF16_TRAVF,/BASF/GF16_TRAC,requires
YBF_KONSEINH,T000,requires
ZNVREGCUST,TVKO,requires
ZDE_BACO_WC_APPR,/COCKPIT/CWC_ID,requires
ZDE_BACO_WC_APPR,/COCKPIT/CWC_STP,requires
Z0S21042,T000,requires
Z0S21042,T001,requires
Z0S21042,T156,requires
Z0S21058,T000,requires
Z0S2CA0000,T000,requires
Z0S2CA0000,TEDST,requires
ZUFVAT,T001,requires
ZUS_SDPCOT,T000,requires
ZUS_SDPCOT,TVKO,requires
/BASF/YCRC_GDCHK,/BASF/YCRC_CONST,requires
YEU_TM_CONTROL,T000,requires
YEU_TM_CONTROL,TVTK,requires
YEU_TM_CONTROL,TPAR,requires
YEU_TM_CONTROL,TINC,requires
ZU18_9EDI,T000,requires
ZU18_9EDI,T027A,requires
Z4M0902,T156,requires
Z4M0902,T134,requires
/BASF/CT_FC,/BASF/CT_USAGE,requires
/BASF/CT_FC,T681A,requires
ZTDEB_FLOWTYPE,TBSL,requires
Z4S0904,T156,requires
Z4S0904,T134,requires
ZBR_NF_LOCAL,T000,requires
ZBR_NF_LOCAL,J_1BAA,requires
ZWGE_FKTR_SFLART,T000,requires
ZWGE_FKTR_SFLART,TIV08,requires
YRDMM16_URSFOLGE,YRDMM16_URSZEN,requires
YRDMM16_URSFOLGE,YRDMM16_URSTEPS,requires
ZDE_ZWRP_MAILVND,T001,requires
ZDGF_CUST_HS03A,T000,requires
ZDGF_CUST_HS03A,ZDGF_CUST_HS03,requires
ZDGF_CUST_HS03A,TCG36,requires
ZDGF_CUST_HS03T,T000,requires
ZDGF_CUST_HS03T,ZDGF_CUST_HS03,requires
ZDE_BACO_DOKT_NO,/COCKPIT/CPTYP,requires
ZDK3AM,T000,requires
ZDK3BI,T000,requires
ZDK3KL,T000,requires
ZDK3QK,T000,requires
ZDK3SU,T000,requires
ZDK3T0_ST,T000,requires
ZDK3T0_ST,T134,requires
ZDK3TA,T000,requires
ZDE_BACO_WCASTTA,T001,requires
ZDE_BACO_WCASTTA,ZDE_BACO_WCARLFE,requires
ZWDLNRAVISOR01,ZWDLCVGART,requires
YRDIBU3_LIFNR,T001,requires
YRDIBU3_LIFNR,YRDIBU1_TSNDID,requires
YRDIBU3_LIFNR,T005,requires
YRDTM03_PRIN_TNK,T000,requires
ZJES_CC,T000,requires
ZWGE_RA_PARAM,T000,requires
ZWGE_RA_PARAM,TKA01,requires
ZWGE_RA_PARAM,T001,requires
ZWGE_RA_PARAM,TFACD,requires
YRDSDAH_AHCWUE,T005,requires
ZPRCRE_SOUR_FLAG,T024E,requires
YRDTM08_STATUS,T000,requires
ZDE_PRAEF_LAND,TVKO,requires
ZDE_PRAEF_LAND,T005,requires
Z6V0C1_PROVISIE,T001,requires
ZWMM_PR_REL_CUST,T000,requires
ZWMM_PR_REL_CUST,T001,requires
ZWIN_KO_CLASS,T000,requires
/LOP/MOD_STRG,/LOP/MOD_DEF,requires
YRDSDV3_AFUART,T000,requires
Z6V0C1_TOESZONFO,T001,requires
Z6V0P1_RMR0001,T000,requires
ZDKP_RESULT_FUNC,T000,requires
ZDKP_RESULT_FUNC,T134,requires
ZDKRREGIO,T000,requires
YABT_ONESIDE,T000,requires
YABT_ONESIDE,TVKO,requires
Z0S4T232,T000,requires
ZWEC_CLS_NORM,T000,requires
ZWEC_CLS_NORM,T001,requires
ZWEC_CLS_NORM,TMBG,requires
YHFFMTXR,T000,requires
YHFFMTXR,T005,requires
YHFFMTXR,T042Z,requires
YHFFMTXR,YHFFMTDB,requires
Z0V1ASVMBS,T000,requires
Z0V1ASVMKG,T000,requires
Z0V1ASVMKG,T005,requires
YRDSDV1_KRMLEV,T000,requires
YRDSDV1_KRMLEV,T001,requires
ZGR_FI_DT_CLASS,T000,requires
ZGR_FI_DT_CLASS,T001,requires
ZGR_FI_DT_CLASS,T003,requires
ZJ02ANZMMK,T001,requires
YLBART,T001,requires
YLBART,YLBICN,requires
YLBART,YLBTYP,requires
YRDTM01_KW_AST,T000,requires
YRDTM02_EDI_CONF,T000,requires
ZJ02WVPAOP,T000,requires
ZJ02WVPAOP,T001,requires
ZJ02WVPAOP,T005,requires
YEU_SD_SIREX,T000,requires
YEU_SD_SIREX,T005,requires
ZJ06STOBUS,ZJ06CONOUS,requires
ZJDEPRO6CJ,T000,requires
ZJDEPRO6CJ,ZJDEKTTTCJ,requires
ZJDEPRO8CJ,T000,requires
ZJDEPRO8CJ,ZJDEKTTTCJ,requires
ZACS_MASS_PARTN,T000,requires
ZACS_MASS_PARTN,TPAR,requires
ZCCOM__VKKON,T000,requires
ZCCOM__VKKON,TVKO,requires
ZCCOM__VKKON,TVTW,requires
ZCCOM__VKKON,TSPA,requires
ZCCOM__VKKON,TCURV,requires
ZCCOM__VKKON,TCURC,requires
ZCCOM__VKKON,TVAK,requires
ZACS_MASS_AUART,T000,requires
ZACS_MASS_AUART,TVAK,requires
Z0S21012T,T000,requires
Z0S21012T,Z0S21012,requires
/PHO/MDM_3000,T134,requires
CNV_00004_PROG,T000,requires
CNV_00004_PROG,CNVPACK,requires
Z0S21053,T000,requires
Z0S21053,Z0S21009,requires
ZES_Z4M0BADR,T001,requires
ZES_Z4M0BADR,TTXOB,requires
Z4M0COPL10,T000,requires
Z0T0S007,T000,requires
Z0T0S007,Z0T0S001,requires
/HOAG/B_MDPKT,T000,requires
/HOAG/B_MDPKT,/HOAG/B_MDPK,requires
ZCCOM_EKOPFS,T000,requires
ZCCOM_EKPARS,T000,requires
ZCCOM_VKOPFS,T000,requires
ZCCOM_VKPARS,T000,requires
CNV_02400_FIELDS,T000,requires
CNV_02400_FIELDS,CNVPACK,requires
CNV_02400_INPUT,T000,requires
CNV_02400_INPUT,CNVPACK,requires
CNV_02400_TABLES,T000,requires
CNV_02400_TABLES,CNVPACK,requires
ZJDEPA01CO,T000,requires
ZJDEPA01CO,T001,requires
ZJDEPA02CO,T000,requires
ZJDEPA02CO,T001,requires
ZUS_ZSTO_TVLMZ,T156,requires
ZUS_ZSTO_TVLMZ,TVLK,requires
C525,T000,requires
C525,T004,requires
C525,TVFK,requires
C525,TVKO,requires
C525,TVTW,requires
C525,T687,requires
C525,T025,requires
C526,T000,requires
C526,T004,requires
C526,TVFK,requires
